,check_time,id,post_reply,post_symph,post_time,post_title,post_view
0,2019-01-29 19:46:43.306434,13109284,6,34,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",1343
1,2019-01-29 20:46:48.291827,13109284,6,38,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",1610
2,2019-01-29 21:46:40.462346,13109284,6,41,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",1814
3,2019-01-29 22:46:45.504050,13109284,6,42,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",2054
4,2019-01-29 23:46:50.542888,13109284,6,47,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",2231
5,2019-01-30 00:46:42.652491,13109284,6,48,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",2384
6,2019-01-30 01:46:47.741093,13109284,6,49,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",2473
7,2019-01-30 02:46:52.883349,13109284,6,50,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",2514
8,2019-01-30 03:46:44.973032,13109284,6,50,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",2556
9,2019-01-30 04:46:50.020386,13109284,6,55,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",2789
10,2019-01-30 05:46:42.233615,13109284,6,60,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3111
11,2019-01-30 06:46:47.307232,13109284,6,64,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3694
12,2019-01-30 07:46:52.347899,13109284,6,66,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3758
13,2019-01-30 08:46:44.347090,13109284,6,66,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3792
14,2019-01-30 09:46:49.359968,13109284,6,66,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3834
15,2019-01-30 10:46:41.427343,13109284,6,66,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3854
16,2019-01-30 11:46:46.475864,13109284,6,67,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3885
17,2019-01-30 12:46:51.581749,13109284,6,67,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3903
18,2019-01-30 13:46:43.705844,13109284,6,68,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3932
19,2019-01-30 14:46:48.671733,13109284,6,68,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3951
20,2019-01-30 15:46:40.690611,13109284,6,70,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3959
21,2019-01-30 16:46:45.768788,13109284,6,70,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3968
22,2019-01-30 17:46:51.019257,13109284,6,70,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3972
23,2019-01-30 18:46:43.013903,13109284,6,70,2019-01-29 18:46:40," 문대통령 ""역사바로세우기 잊지않겠다""..對日 원칙대처 메시지.gisa ",3978
